Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,City
Roosevelt,47.6772,-122.31619618799999,Heartbeet Organic Superfoods Cafe,47.677097,-122.317225,Vegetarian / Vegan Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,India Bistro,47.67584678242513,-122.31786015711211,Indian Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Portage Bay Cafe,47.67591232661352,-122.31862754323241,Breakfast Spot,Seattle
Roosevelt,47.6772,-122.31619618799999,Community Fitness,47.67320161009888,-122.31731191715028,Gym / Fitness Center,Seattle
Roosevelt,47.6772,-122.31619618799999,The Westy Roosevelt,47.67572444946218,-122.31504648712952,Sports Bar,Seattle
Roosevelt,47.6772,-122.31619618799999,Hoa salon,47.67522803931467,-122.31746752100811,Nail Salon,Seattle
Roosevelt,47.6772,-122.31619618799999,Sunlight Cafe,47.67511656368399,-122.31745472953962,Vegetarian / Vegan Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Sugar Sugar,47.675937789431174,-122.32250353990305,Spa,Seattle
Roosevelt,47.6772,-122.31619618799999,Bartell Drugs,47.67517628020377,-122.3169105067507,Pharmacy,Seattle
Roosevelt,47.6772,-122.31619618799999,East West Bookstore,47.675943136325856,-122.31733074689191,Bookstore,Seattle
Roosevelt,47.6772,-122.31619618799999,The Roosevelt BARBERSHOP,47.67559231321831,-122.3199183128965,Salon / Barbershop,Seattle
Roosevelt,47.6772,-122.31619618799999,Health Mutt,47.67581239196482,-122.31537726840695,Pet Store,Seattle
Roosevelt,47.6772,-122.31619618799999,Casa Patron,47.675750403181446,-122.31965585672178,Mexican Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,PCC Community Markets,47.67996,-122.32414,Organic Grocery,Seattle
Roosevelt,47.6772,-122.31619618799999,Third Place Books,47.67599098424468,-122.30645185403618,Bookstore,Seattle
Roosevelt,47.6772,-122.31619618799999,Latona Pub,47.67581879263341,-122.32561263774974,American Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,barre3,47.67513200119246,-122.31733404949757,Gym / Fitness Center,Seattle
Roosevelt,47.6772,-122.31619618799999,Die BierStube,47.67299453162932,-122.31724947084066,German Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Wayward Coffeehouse,47.6757221799787,-122.31769312358166,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Modo Yoga,47.68004963337591,-122.32387268554345,Yoga Studio,Seattle
Roosevelt,47.6772,-122.31619618799999,Cowen Park,47.67208537645008,-122.31477657433558,Park,Seattle
Roosevelt,47.6772,-122.31619618799999,Mojito,47.684259651015545,-122.31615120824802,Latin American Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Rising Sun Farms,47.67566057310474,-122.31230073926567,Farmers Market,Seattle
Roosevelt,47.6772,-122.31619618799999,Zoëyogurt,47.678986639511926,-122.32591521252228,Frozen Yogurt Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Rosita's Mexican Grill,47.68069187726904,-122.32476843125815,Mexican Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Green Lake Neighborhood,47.678740821355234,-122.3279871705964,Neighborhood,Seattle
Roosevelt,47.6772,-122.31619618799999,Retreat,47.67877595834497,-122.3268080342347,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Teddy's Bigger Burgers - Greenlake,47.67882695428985,-122.32645225234685,Burger Joint,Seattle
Roosevelt,47.6772,-122.31619618799999,Peet's Coffee & Tea,47.67828,-122.327258,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Taste of India,47.66914981916449,-122.31749829888572,Indian Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Cafe Racer,47.67153205435113,-122.31726198853283,Bar,Seattle
Roosevelt,47.6772,-122.31619618799999,Super Jock 'N Jill,47.68071169899375,-122.3259993195194,Shoe Store,Seattle
Roosevelt,47.6772,-122.31619618799999,Herkimer Coffee,47.6698751276128,-122.31315882384743,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Mykonos Grill,47.68046269341458,-122.32532692334841,Greek Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Northwest Crossfit,47.679373343259705,-122.3231479937296,Gym,Seattle
Roosevelt,47.6772,-122.31619618799999,Menchie's,47.680131863538996,-122.32354580410357,Frozen Yogurt Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,The Trading Musician,47.671794136961,-122.31726330767033,Music Store,Seattle
Roosevelt,47.6772,-122.31619618799999,Ten Pachi,47.66987936244318,-122.31319269789313,Salon / Barbershop,Seattle
Roosevelt,47.6772,-122.31619618799999,Junebaby,47.675829154443555,-122.3040588250999,Southern / Soul Food Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Thaprachan Thai Cuisine,47.675813041702156,-122.31974899248254,Thai Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,float | seattle,47.67925683657137,-122.32453013889558,Spa,Seattle
Roosevelt,47.6772,-122.31619618799999,Kitanda Espresso & Açaí,47.680268313900974,-122.32366938461305,Brazilian Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Pizza Pi,47.668512151840694,-122.31299213166906,Pizza Place,Seattle
Roosevelt,47.6772,-122.31619618799999,Salvatore Ristorante,47.67285950909915,-122.31731016927034,Italian Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Roosevelt Vision,47.6796935,-122.3176735,Optical Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,GreenLake Fitness,47.68058970536773,-122.32494771136015,Gym,Seattle
Roosevelt,47.6772,-122.31619618799999,Rooster's Espresso,47.685862499768,-122.31479025498982,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Jet City Improv,47.66882625171062,-122.312922545272,Comedy Club,Seattle
Roosevelt,47.6772,-122.31619618799999,Green Lake Playground,47.680774969124776,-122.32758050949964,Playground,Seattle
Roosevelt,47.6772,-122.31619618799999,Cafe Arta at Third Place,47.67593429814654,-122.3064421742654,Greek Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Fat Ducks Deli & Bakery,47.6688783014733,-122.3131646637847,Deli / Bodega,Seattle
Roosevelt,47.6772,-122.31619618799999,Thai Ocean,47.67844737274893,-122.32523559307596,Thai Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Starbucks,47.682255345830754,-122.31720361447366,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Crepe Cafe & Wine Bar,47.675863155352474,-122.30426786652825,Creperie,Seattle
Roosevelt,47.6772,-122.31619618799999,Sodhouse Bakery,47.67585354764467,-122.30438433038265,Bakery,Seattle
Roosevelt,47.6772,-122.31619618799999,The Pub at Third Place,47.67597275860667,-122.30643782329804,Pub,Seattle
Roosevelt,47.6772,-122.31619618799999,Turnpike Pizza,47.67882170602366,-122.32620308962208,Pizza Place,Seattle
Roosevelt,47.6772,-122.31619618799999,Spud Fish & Chips,47.678385751404726,-122.32697798217735,Fish & Chips Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Zeeks Pizza,47.6758702,-122.3047295,Pizza Place,Seattle
Roosevelt,47.6772,-122.31619618799999,Enterprise Rent-A-Car,47.6705225804974,-122.31760382652283,Rental Car Location,Seattle
Roosevelt,47.6772,-122.31619618799999,Budget Car Rental,47.672558,-122.317001,Rental Car Location,Seattle
Roosevelt,47.6772,-122.31619618799999,Cowen Park Cafe,47.67115676704959,-122.3143443112719,Café,Seattle
Roosevelt,47.6772,-122.31619618799999,Safeway,47.68197097039437,-122.31700034471942,Grocery Store,Seattle
Roosevelt,47.6772,-122.31619618799999,Persepolis Grill,47.66910945575036,-122.31325902466648,Middle Eastern Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Harissa Mediterranean Cuisine,47.67565989873754,-122.30338515099601,Mediterranean Restaurant,Seattle
Roosevelt,47.6772,-122.31619618799999,Roosevelt HS Performing Arts Theatre,47.67788650964277,-122.31415582803929,Theater,Seattle
Roosevelt,47.6772,-122.31619618799999,Happy Feet Reflexology,47.675672,-122.31465800000001,Spa,Seattle
Roosevelt,47.6772,-122.31619618799999,Santo Coffee,47.675659,-122.31346699999999,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,King County Metro Bus 48,47.67583970540613,-122.31218308210373,Bus Line,Seattle
Roosevelt,47.6772,-122.31619618799999,espresso express,47.675978,-122.311672,Coffee Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Shell,47.68334001651886,-122.31762233985697,Gas Station,Seattle
Roosevelt,47.6772,-122.31619618799999,Bagel Oasis,47.675876389689066,-122.3046136450762,Bagel Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Rainbow Point,47.68299190001858,-122.32141654384262,Park,Seattle
Roosevelt,47.6772,-122.31619618799999,Tummy Temple,47.676018,-122.305677,Massage Studio,Seattle
Roosevelt,47.6772,-122.31619618799999,Metro Bus Stop #82267,47.68300949080283,-122.30968962430354,Bus Station,Seattle
Roosevelt,47.6772,-122.31619618799999,Ravenna-Eckstein Play Area,47.67673782629447,-122.3048448878183,Playground,Seattle
Roosevelt,47.6772,-122.31619618799999,The Herbalist,47.675967,-122.30471899999999,Grocery Store,Seattle
Roosevelt,47.6772,-122.31619618799999,Community Fitness,47.67574893482343,-122.30468933284402,Yoga Studio,Seattle
Roosevelt,47.6772,-122.31619618799999,Ravenna-Eckstein Community Center,47.676731513126285,-122.30411603244812,Playground,Seattle
Roosevelt,47.6772,-122.31619618799999,McCarthy & Schiering Wine Merchants,47.67595,-122.303597,Wine Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,National Barricade,47.676462,-122.303486,Clothing Store,Seattle
Roosevelt,47.6772,-122.31619618799999,M&L Records & Models,47.676004,-122.3035,Record Shop,Seattle
Roosevelt,47.6772,-122.31619618799999,Flying Boots Ravenna,47.675959999999996,-122.303343,Bar,Seattle
Roosevelt,47.6772,-122.31619618799999,The Center For Yoga of Seattle,47.675577000000004,-122.30318,Yoga Studio,Seattle
Pioneer Square,47.5975,-122.33277707100001,General Porpoise Coffee & Doughnuts,47.599112722132304,-122.33432683996949,Donut Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Il Terrazzo Carmine,47.59882839638095,-122.33469539437857,Italian Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Salumi,47.599052219606946,-122.33282245609861,Italian Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Caffè Umbria,47.59943514119855,-122.33285708962083,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Intrigue Chocolates,47.59918708025387,-122.33256699519845,Candy Store,Seattle
Pioneer Square,47.5975,-122.33277707100001,CenturyLink Field,47.59478900349768,-122.33190396637805,Stadium,Seattle
Pioneer Square,47.5975,-122.33277707100001,Zeitgeist Kunst & Kaffee,47.599122135315895,-122.33177941627368,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Taylor Shellfish Oyster Bar,47.598736913469345,-122.33274587273797,Seafood Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Flatstick Pub,47.6001432,-122.3310024,Mini Golf,Seattle
Pioneer Square,47.5975,-122.33277707100001,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,The Pharmacy,47.5992749490448,-122.33305345481402,Lounge,Seattle
Pioneer Square,47.5975,-122.33277707100001,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Matsu Sushi,47.59786,-122.332422,Sushi Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Good Bar,47.60011606018805,-122.3315971380008,Cocktail Bar,Seattle
Pioneer Square,47.5975,-122.33277707100001,The Little London Plane,47.599290120142115,-122.33278667766864,Wine Bar,Seattle
Pioneer Square,47.5975,-122.33277707100001,Cafe Nordo,47.600064713932795,-122.33362390719242,Indie Theater,Seattle
Pioneer Square,47.5975,-122.33277707100001,The Pro Shop at CenturyLink Field,47.59514379299985,-122.33270177942919,Sporting Goods Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Hood Famous Cafe + Bar,47.59800673680192,-122.32776719034055,Café,Seattle
Pioneer Square,47.5975,-122.33277707100001,SE VIP Entrance,47.596804106938535,-122.3318034908306,General Entertainment,Seattle
Pioneer Square,47.5975,-122.33277707100001,The London Plane,47.60004034945503,-122.3328034077415,Café,Seattle
Pioneer Square,47.5975,-122.33277707100001,Copal,47.59924905359599,-122.33299473185731,Mexican Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Ebbets Field Flannels,47.59919901110258,-122.33328729157901,Sporting Goods Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Uwajimaya,47.59685532,-122.32686411,Supermarket,Seattle
Pioneer Square,47.5975,-122.33277707100001,Kinokuniya Book Store,47.59730729413182,-122.32677280990137,Bookstore,Seattle
Pioneer Square,47.5975,-122.33277707100001,Altstadt,47.60048,-122.334399,German Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Dough Zone Dumpling House,47.59793086989331,-122.32762427885967,Dumpling Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Damn the Weather,47.601004162802,-122.334119031303,Cocktail Bar,Seattle
Pioneer Square,47.5975,-122.33277707100001,Tat's Delicatessen,47.601901016106545,-122.3324232258795,Sandwich Place,Seattle
Pioneer Square,47.5975,-122.33277707100001,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Seattle Fitness,47.59804063573383,-122.33424351342418,Gym,Seattle
Pioneer Square,47.5975,-122.33277707100001,Starbucks,47.59917472969293,-122.33281386260103,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Pioneer Pet Feed & Supply,47.60088373457282,-122.33488107891347,Pet Store,Seattle
Pioneer Square,47.5975,-122.33277707100001,Uwajimaya Deli,47.59736400493353,-122.32726686095577,Deli / Bodega,Seattle
Pioneer Square,47.5975,-122.33277707100001,85C Bakery Cafe,47.59912343124828,-122.32777929828116,Bakery,Seattle
Pioneer Square,47.5975,-122.33277707100001,Il Corvo,47.602521877965955,-122.33195233639914,Italian Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Delicatus,47.60157874689764,-122.33425268668033,Deli / Bodega,Seattle
Pioneer Square,47.5975,-122.33277707100001,Smith Tower Observation Bar,47.602012114767625,-122.33179258432052,Cocktail Bar,Seattle
Pioneer Square,47.5975,-122.33277707100001,Bon Voyage Vintage,47.60091837638921,-122.33370535532684,Thrift / Vintage Store,Seattle
Pioneer Square,47.5975,-122.33277707100001,Planet Java,47.60093127887959,-122.33529223701342,Breakfast Spot,Seattle
Pioneer Square,47.5975,-122.33277707100001,The Underground,47.60089818452381,-122.33303150814028,Nightclub,Seattle
Pioneer Square,47.5975,-122.33277707100001,Embassy Suites by Hilton,47.5980781,-122.33093,Hotel,Seattle
Pioneer Square,47.5975,-122.33277707100001,"Little Sheep Mongolian Hot Pot, Seattle",47.597454046633814,-122.32619062617528,Hotpot Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,The Bar Shoppe,47.601737052225594,-122.33312973915179,Cocktail Bar,Seattle
Pioneer Square,47.5975,-122.33277707100001,Smith Tower,47.601914,-122.331831,Building,Seattle
Pioneer Square,47.5975,-122.33277707100001,Pink Gorilla,47.59825599591475,-122.32624942551264,Video Game Store,Seattle
Pioneer Square,47.5975,-122.33277707100001,Fuji Bakery,47.59835648956966,-122.32641879822985,Bakery,Seattle
Pioneer Square,47.5975,-122.33277707100001,Intrigue Chocolates Co.,47.60098477997922,-122.33528662376499,Chocolate Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Big John's PFI,47.594397259820624,-122.32707496561589,Cheese Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Maneki,47.599674852845304,-122.32636588867386,Sushi Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Biscuit B*tch,47.603237,-122.33201,Breakfast Spot,Seattle
Pioneer Square,47.5975,-122.33277707100001,Contigo,47.5967510876943,-122.33487604651428,Food Truck,Seattle
Pioneer Square,47.5975,-122.33277707100001,Casco Antiguo,47.60116537635897,-122.33301339810762,Mexican Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Young Tea,47.597366213216866,-122.32596158981323,Bubble Tea Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Temple Billiards,47.599285957778584,-122.33322301964976,Pool Hall,Seattle
Pioneer Square,47.5975,-122.33277707100001,Momo,47.59923477153534,-122.32627285953772,Boutique,Seattle
Pioneer Square,47.5975,-122.33277707100001,Go Poké,47.598229,-122.325254,Poke Place,Seattle
Pioneer Square,47.5975,-122.33277707100001,Manu's Bodega,47.601624579555704,-122.32965340885106,Caribbean Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Fort St. George,47.59835482384841,-122.3262279500788,Japanese Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,The Berliner Döner Kebab,47.60016808393684,-122.33428233550451,Falafel Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Cone & Steiner,47.59831329393353,-122.33251181819315,Gourmet Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Bill Speidel's Underground Tour,47.602151427134864,-122.3339799842262,Tour Provider,Seattle
Pioneer Square,47.5975,-122.33277707100001,Peter Miller Books + Supplies,47.599796999999995,-122.33511399999999,Bookstore,Seattle
Pioneer Square,47.5975,-122.33277707100001,"Vintage & Moore, LLC",47.59917090758865,-122.33257670467466,Thrift / Vintage Store,Seattle
Pioneer Square,47.5975,-122.33277707100001,Yummy House Bakery,47.597742569769764,-122.32629806182162,Bakery,Seattle
Pioneer Square,47.5975,-122.33277707100001,Triangle Pub,47.59672243518611,-122.3342843915002,Bar,Seattle
Pioneer Square,47.5975,-122.33277707100001,Eastern Café,47.59791784113994,-122.32499775358421,Café,Seattle
Pioneer Square,47.5975,-122.33277707100001,Cherry Street Coffee House,47.6027673689831,-122.33415096584942,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,T-Mobile Park,47.5905672564525,-122.3330183524429,Baseball Stadium,Seattle
Pioneer Square,47.5975,-122.33277707100001,Slate Coffee,47.60226958101576,-122.33254930945151,Coffee Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Oasis Tea Zone,47.59763996958864,-122.32651556000312,Bubble Tea Shop,Seattle
Pioneer Square,47.5975,-122.33277707100001,Din Tai Fung,47.590755,-122.333009,Dumpling Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Massive Monkees studios: The Beacon,47.5984063671401,-122.32438474693936,Dance Studio,Seattle
Pioneer Square,47.5975,-122.33277707100001,Cafe Paloma,47.60178689188542,-122.33453590919352,Mediterranean Restaurant,Seattle
Pioneer Square,47.5975,-122.33277707100001,Nirmal's,47.60147941695482,-122.332761631796,Indian Restaurant,Seattle
